Time engk1       engi1       pres500     pres1600    pres2800    pres3900    
  0.3535E-03  0.7373E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3543E-03  0.7410E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3550E-03  0.7445E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3557E-03  0.7462E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3564E-03  0.7462E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3571E-03  0.7464E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3579E-03  0.7439E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3586E-03  0.7428E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3593E-03  0.7430E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3600E-03  0.7425E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3608E-03  0.7435E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3615E-03  0.7440E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3622E-03  0.7447E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3629E-03  0.7439E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3636E-03  0.7435E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3644E-03  0.7448E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3651E-03  0.7464E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3658E-03  0.7490E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3665E-03  0.7515E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3672E-03  0.7539E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3680E-03  0.7564E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3687E-03  0.7594E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3694E-03  0.7628E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3701E-03  0.7649E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3709E-03  0.7672E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3716E-03  0.7696E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3723E-03  0.7718E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3730E-03  0.7754E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3737E-03  0.7792E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3745E-03  0.7814E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3752E-03  0.7843E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3759E-03  0.7847E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3766E-03  0.7857E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3773E-03  0.7851E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3781E-03  0.7832E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3788E-03  0.7825E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3795E-03  0.7829E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3802E-03  0.7838E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3810E-03  0.7859E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3817E-03  0.7874E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3824E-03  0.7902E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3831E-03  0.7919E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3838E-03  0.7947E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3846E-03  0.7962E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3853E-03  0.7959E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3860E-03  0.7965E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3867E-03  0.7979E+00  0.4362E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3874E-03  0.8009E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3882E-03  0.8035E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3889E-03  0.8052E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3896E-03  0.8083E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3903E-03  0.8111E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3911E-03  0.8143E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3918E-03  0.8148E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3925E-03  0.8128E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3932E-03  0.8115E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3939E-03  0.8117E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3947E-03  0.8127E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3954E-03  0.8141E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3961E-03  0.8157E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3968E-03  0.8179E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3975E-03  0.8200E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3983E-03  0.8225E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3990E-03  0.8217E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3997E-03  0.8210E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4004E-03  0.8217E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4012E-03  0.8238E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4019E-03  0.8273E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4026E-03  0.8323E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4033E-03  0.8357E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4040E-03  0.8393E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4048E-03  0.8423E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4055E-03  0.8453E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4062E-03  0.8463E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4069E-03  0.8464E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4076E-03  0.8472E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4084E-03  0.8489E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4091E-03  0.8519E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4098E-03  0.8562E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4105E-03  0.8576E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4113E-03  0.8566E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4120E-03  0.8570E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4127E-03  0.8567E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4134E-03  0.8550E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4141E-03  0.8531E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4149E-03  0.8524E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4156E-03  0.8534E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4163E-03  0.8559E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4170E-03  0.8599E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4177E-03  0.8612E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4185E-03  0.8618E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4192E-03  0.8629E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4199E-03  0.8642E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4206E-03  0.8640E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4214E-03  0.8641E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4221E-03  0.8650E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4228E-03  0.8666E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4235E-03  0.8696E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4242E-03  0.8724E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4250E-03  0.8746E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4257E-03  0.8757E+00  0.4361E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4264E-03  0.8768E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4271E-03  0.8796E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4278E-03  0.8809E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4286E-03  0.8813E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4293E-03  0.8833E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4300E-03  0.8868E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4307E-03  0.8898E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4315E-03  0.8944E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4322E-03  0.8983E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4329E-03  0.9010E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4336E-03  0.9035E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4343E-03  0.9063E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4351E-03  0.9067E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4358E-03  0.9064E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4365E-03  0.9071E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4372E-03  0.9081E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4380E-03  0.9104E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4387E-03  0.9140E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4394E-03  0.9166E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4401E-03  0.9163E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4408E-03  0.9178E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4416E-03  0.9197E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4423E-03  0.9201E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4430E-03  0.9205E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4437E-03  0.9211E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4444E-03  0.9235E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4452E-03  0.9273E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4459E-03  0.9303E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4466E-03  0.9312E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4473E-03  0.9318E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4481E-03  0.9337E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4488E-03  0.9363E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4495E-03  0.9374E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4502E-03  0.9379E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4509E-03  0.9385E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4517E-03  0.9403E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4524E-03  0.9423E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4531E-03  0.9460E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4538E-03  0.9465E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4545E-03  0.9478E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4553E-03  0.9505E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4560E-03  0.9540E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4567E-03  0.9562E+00  0.4360E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4574E-03  0.9575E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4582E-03  0.9575E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4589E-03  0.9590E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4596E-03  0.9620E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4603E-03  0.9653E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4610E-03  0.9659E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4618E-03  0.9652E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4625E-03  0.9664E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4632E-03  0.9691E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4639E-03  0.9708E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4646E-03  0.9690E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4654E-03  0.9689E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4661E-03  0.9707E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4668E-03  0.9734E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4675E-03  0.9778E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4683E-03  0.9795E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4690E-03  0.9808E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4697E-03  0.9830E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4704E-03  0.9864E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4711E-03  0.9858E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4719E-03  0.9845E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4726E-03  0.9846E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4733E-03  0.9861E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4740E-03  0.9886E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4747E-03  0.9921E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4755E-03  0.9934E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4762E-03  0.9950E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4769E-03  0.9968E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4776E-03  0.9989E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4784E-03  0.9992E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4791E-03  0.9982E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4798E-03  0.9986E+00  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4805E-03  0.1001E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4812E-03  0.1004E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4820E-03  0.1008E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4827E-03  0.1010E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4834E-03  0.1010E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4841E-03  0.1011E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4848E-03  0.1012E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4856E-03  0.1011E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4863E-03  0.1011E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4870E-03  0.1012E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4877E-03  0.1014E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4885E-03  0.1018E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4892E-03  0.1022E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4899E-03  0.1023E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4906E-03  0.1024E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4913E-03  0.1026E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4921E-03  0.1029E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4928E-03  0.1029E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4935E-03  0.1029E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4942E-03  0.1030E+01  0.4359E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4949E-03  0.1032E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4957E-03  0.1035E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4964E-03  0.1038E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4971E-03  0.1040E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4978E-03  0.1042E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4986E-03  0.1043E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.4993E-03  0.1047E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5000E-03  0.1049E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5007E-03  0.1049E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5014E-03  0.1051E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5022E-03  0.1054E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5029E-03  0.1059E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5036E-03  0.1061E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5043E-03  0.1064E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5051E-03  0.1066E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5058E-03  0.1069E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5065E-03  0.1071E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5072E-03  0.1071E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5079E-03  0.1071E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5087E-03  0.1073E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5094E-03  0.1077E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5101E-03  0.1079E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5108E-03  0.1081E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5115E-03  0.1083E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5123E-03  0.1084E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5130E-03  0.1086E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5137E-03  0.1088E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5144E-03  0.1089E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5152E-03  0.1089E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5159E-03  0.1091E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5166E-03  0.1093E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5173E-03  0.1096E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5180E-03  0.1098E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5188E-03  0.1098E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5195E-03  0.1098E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5202E-03  0.1100E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5209E-03  0.1104E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5216E-03  0.1106E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5224E-03  0.1108E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5231E-03  0.1109E+01  0.4358E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5238E-03  0.1112E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5245E-03  0.1116E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5253E-03  0.1117E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5260E-03  0.1116E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5267E-03  0.1116E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5274E-03  0.1118E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5281E-03  0.1121E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5289E-03  0.1122E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5296E-03  0.1121E+01  0.4357E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
